postcode,solar_ref_id,cluster,ref_lat,ref_long,distance_km,station_size
2477,AUS_SOLAR_REF_386,386,-28.907675,153.427314,0.0,14
2478,AUS_SOLAR_REF_386,386,-28.907675,153.427314,12.577333925439442,14
2479,AUS_SOLAR_REF_107,107,-28.547307,153.432398,20.20631386210556,9
2480,AUS_SOLAR_REF_470,470,-28.706486,153.25943,0.0,8
2481,AUS_SOLAR_REF_107,107,-28.547307,153.432398,21.811789113822616,9
2482,AUS_SOLAR_REF_107,107,-28.547307,153.432398,0.0,9
2483,AUS_SOLAR_REF_107,107,-28.547307,153.432398,11.773724679534489,9
2484,AUS_SOLAR_REF_498,498,-28.3323,153.383,0.0,17
2485,AUS_SOLAR_REF_498,498,-28.3323,153.383,22.91135438033138,17
2486,AUS_SOLAR_REF_498,498,-28.3323,153.383,16.821759154047545,17
2487,AUS_SOLAR_REF_498,498,-28.3323,153.383,18.785723183048237,17
2488,AUS_SOLAR_REF_498,498,-28.3323,153.383,19.74749534442094,17
2489,AUS_SOLAR_REF_498,498,-28.3323,153.383,18.843945754555527,17
2490,AUS_SOLAR_REF_498,498,-28.3323,153.383,12.009679591589617,17
2500,AUS_SOLAR_REF_021,21,-34.437229,150.818904,5.569632341541612,32
2502,AUS_SOLAR_REF_021,21,-34.437229,150.818904,8.768794412242537,32
2505,AUS_SOLAR_REF_021,21,-34.437229,150.818904,14.247422870420577,32
2506,AUS_SOLAR_REF_021,21,-34.437229,150.818904,5.826626803293575,32
2508,AUS_SOLAR_REF_021,21,-34.437229,150.818904,28.361879722505936,32
2515,AUS_SOLAR_REF_021,21,-34.437229,150.818904,19.56611710483068,32
2516,AUS_SOLAR_REF_021,21,-34.437229,150.818904,15.070820835463945,32
2517,AUS_SOLAR_REF_021,21,-34.437229,150.818904,12.628092911456486,32
2518,AUS_SOLAR_REF_021,21,-34.437229,150.818904,10.318180588193789,32
2519,AUS_SOLAR_REF_021,21,-34.437229,150.818904,15.14200150614265,32
2520,AUS_SOLAR_REF_169,169,-33.930089,151.057799,9.119386046221765,149
2522,AUS_SOLAR_REF_021,21,-34.437229,150.818904,7.447270908749661,32
2525,AUS_SOLAR_REF_021,21,-34.437229,150.818904,0.0,32
2526,AUS_SOLAR_REF_021,21,-34.437229,150.818904,5.463043887165576,32
2527,AUS_SOLAR_REF_021,21,-34.437229,150.818904,15.597463580150864,32
2528,AUS_SOLAR_REF_021,21,-34.437229,150.818904,13.01276742686146,32
2529,AUS_SOLAR_REF_021,21,-34.437229,150.818904,17.4851707421331,32
2530,AUS_SOLAR_REF_021,21,-34.437229,150.818904,6.338565467164493,32
2533,AUS_SOLAR_REF_021,21,-34.437229,150.818904,24.10826842651242,32
2534,AUS_SOLAR_REF_156,156,-34.863483,150.61644,19.90643623550294,28
2535,AUS_SOLAR_REF_156,156,-34.863483,150.61644,11.461739932108854,28
2536,AUS_SOLAR_REF_085,85,-35.671272,150.125945,0.0,4
2537,AUS_SOLAR_REF_085,85,-35.671272,150.125945,38.08344593958284,4
2538,AUS_SOLAR_REF_488,488,-35.366161,150.320507,0.0,20
2539,AUS_SOLAR_REF_488,488,-35.366161,150.320507,3.841125049667733,20
2540,AUS_SOLAR_REF_156,156,-34.863483,150.61644,0.0,28
2541,AUS_SOLAR_REF_156,156,-34.863483,150.61644,4.6975909490429215,28
2545,AUS_SOLAR_REF_311,311,-36.25486,150.225372,50.10237571311351,3
2546,AUS_SOLAR_REF_311,311,-36.25486,150.225372,0.0,3
2548,AUS_SOLAR_REF_196,196,-36.737758,149.699222,23.209769302089228,7
2549,AUS_SOLAR_REF_196,196,-36.737758,149.699222,29.296692141257974,7
2550,AUS_SOLAR_REF_196,196,-36.737758,149.699222,0.0,7
2551,AUS_SOLAR_REF_043,43,-37.020122,149.220453,30.04483278780856,4
2555,AUS_SOLAR_REF_389,389,-33.783751,150.900547,20.845701601339147,88
2556,AUS_SOLAR_REF_416,416,-34.147379,150.718007,22.39985379038168,23
2557,AUS_SOLAR_REF_416,416,-34.147379,150.718007,16.57189503688259,23
2558,AUS_SOLAR_REF_416,416,-34.147379,150.718007,15.71450027999387,23
2559,AUS_SOLAR_REF_416,416,-34.147379,150.718007,13.573166723692022,23
2560,AUS_SOLAR_REF_416,416,-34.147379,150.718007,7.637223796888375,23
2563,AUS_SOLAR_REF_416,416,-34.147379,150.718007,6.086680051706741,23
2564,AUS_SOLAR_REF_169,169,-33.930089,151.057799,19.6040186298613,149
2565,AUS_SOLAR_REF_416,416,-34.147379,150.718007,21.839260683077597,23
2566,AUS_SOLAR_REF_416,416,-34.147379,150.718007,19.181288257925424,23
2567,AUS_SOLAR_REF_416,416,-34.147379,150.718007,11.092470742869752,23
2568,AUS_SOLAR_REF_416,416,-34.147379,150.718007,0.0,23
2569,AUS_SOLAR_REF_416,416,-34.147379,150.718007,5.491734449855449,23
2570,AUS_SOLAR_REF_416,416,-34.147379,150.718007,24.33210549932479,23
2571,AUS_SOLAR_REF_416,416,-34.147379,150.718007,10.826806305854763,23
2572,AUS_SOLAR_REF_416,416,-34.147379,150.718007,18.34361328428311,23
2573,AUS_SOLAR_REF_416,416,-34.147379,150.718007,16.774550022639087,23
2574,AUS_SOLAR_REF_021,21,-34.437229,150.818904,16.737894690800463,32
2575,AUS_SOLAR_REF_260,260,-34.595027,150.410978,17.541189077112783,14
2576,AUS_SOLAR_REF_260,260,-34.595027,150.410978,12.839170348628992,14
2577,AUS_SOLAR_REF_260,260,-34.595027,150.410978,0.0,14
2578,AUS_SOLAR_REF_260,260,-34.595027,150.410978,18.70549862047909,14
2579,AUS_SOLAR_REF_260,260,-34.595027,150.410978,33.7429860043305,14
2580,AUS_SOLAR_REF_185,185,-34.726283,149.729215,0.0,12
2581,AUS_SOLAR_REF_406,406,-34.764484,149.286631,0.0,2
2582,AUS_SOLAR_REF_394,394,-34.862038,148.796477,0.0,8
2583,AUS_SOLAR_REF_361,361,-34.196526,149.254163,0.0,2
2584,AUS_SOLAR_REF_394,394,-34.862038,148.796477,31.59132604632445,8
2585,AUS_SOLAR_REF_173,173,-34.43967074,148.4641719,15.210119449711907,11
2586,AUS_SOLAR_REF_173,173,-34.43967074,148.4641719,37.5889002568383,11
2587,AUS_SOLAR_REF_173,173,-34.43967074,148.4641719,13.60513557242055,11
2588,AUS_SOLAR_REF_173,173,-34.43967074,148.4641719,29.166478139125644,11
2590,AUS_SOLAR_REF_374,374,-34.487779,147.583811,42.909910146239234,5
2594,AUS_SOLAR_REF_173,173,-34.43967074,148.4641719,0.0,11
2600,AUS_SOLAR_REF_032,32,-35.275863,149.113796,10.142202161665208,60
2601,AUS_SOLAR_REF_032,32,-35.275863,149.113796,0.0,60
2602,AUS_SOLAR_REF_032,32,-35.275863,149.113796,3.8741727339374896,60
2603,AUS_SOLAR_REF_032,32,-35.275863,149.113796,6.195109393046216,60
2604,AUS_SOLAR_REF_032,32,-35.275863,149.113796,7.69827984210109,60
2605,AUS_SOLAR_REF_032,32,-35.275863,149.113796,7.027902605503902,60
2606,AUS_SOLAR_REF_032,32,-35.275863,149.113796,8.739737749665096,60
2607,AUS_SOLAR_REF_032,32,-35.275863,149.113796,10.658168678271506,60
2608,AUS_SOLAR_REF_032,32,-35.275863,149.113796,1.895735073820667,60
2609,AUS_SOLAR_REF_032,32,-35.275863,149.113796,7.627790922639961,60
2610,AUS_SOLAR_REF_032,32,-35.275863,149.113796,1.88353945437314,60
2611,AUS_SOLAR_REF_032,32,-35.275863,149.113796,8.412366824739314,60
2612,AUS_SOLAR_REF_032,32,-35.275863,149.113796,2.2320862130757155,60
2614,AUS_SOLAR_REF_032,32,-35.275863,149.113796,7.396322649372385,60
2615,AUS_SOLAR_REF_032,32,-35.275863,149.113796,11.533156222867886,60
2616,AUS_SOLAR_REF_032,32,-35.275863,149.113796,5.704020799749475,60
2617,AUS_SOLAR_REF_032,32,-35.275863,149.113796,5.792139171558312,60
2618,AUS_SOLAR_REF_032,32,-35.275863,149.113796,17.42730540604814,60
2619,AUS_SOLAR_REF_032,32,-35.275863,149.113796,14.465500979141856,60
2620,AUS_SOLAR_REF_032,32,-35.275863,149.113796,12.982846549385798,60
2621,AUS_SOLAR_REF_310,310,-35.628428,149.752107,34.574999978850705,4
2622,AUS_SOLAR_REF_310,310,-35.628428,149.752107,0.0,4
2623,AUS_SOLAR_REF_310,310,-35.628428,149.752107,35.09763969072985,4
2624,AUS_SOLAR_REF_284,284,-36.44,148.333,0.0,12
2625,AUS_SOLAR_REF_284,284,-36.44,148.333,8.202420932391119,12
2626,AUS_SOLAR_REF_162,162,-36.177296,149.129166,26.565766237737886,5
2627,AUS_SOLAR_REF_284,284,-36.44,148.333,11.68732544156567,12
2628,AUS_SOLAR_REF_462,462,-36.404324,148.833511,0.0,7
2629,AUS_SOLAR_REF_375,375,-35.379935,148.383619,38.1727664685549,7
2630,AUS_SOLAR_REF_162,162,-36.177296,149.129166,0.0,5
2631,AUS_SOLAR_REF_043,43,-37.020122,149.220453,37.33013156064006,4
2632,AUS_SOLAR_REF_043,43,-37.020122,149.220453,0.0,4
2633,AUS_SOLAR_REF_462,462,-36.404324,148.833511,53.21315326326058,7
2640,AUS_SOLAR_REF_011,11,-36.09357335,147.0344634,8.633696750704864,16
2641,AUS_SOLAR_REF_011,11,-36.09357335,147.0344634,13.05735850670115,16
2642,AUS_SOLAR_REF_117,117,-36.01137124,147.9646879,0.0,10
2643,AUS_SOLAR_REF_182,182,-35.91677256,146.4627814,17.317444793706986,10
2644,AUS_SOLAR_REF_457,457,-35.773247,147.391271,0.0,3
2645,AUS_SOLAR_REF_387,387,-35.356021,146.767674,35.41058411247629,11
2646,AUS_SOLAR_REF_182,182,-35.91677256,146.4627814,0.0,10
2647,AUS_SOLAR_REF_471,471,-36.242443,145.957776,37.46022672091648,14
2648,AUS_SOLAR_REF_153,153,-33.466819,141.90794,0.0,6
2649,AUS_SOLAR_REF_422,422,-35.405064,147.64961,53.95876342456019,6
2650,AUS_SOLAR_REF_170,170,-35.059334,147.351953,3.1800280274513035,10
2651,AUS_SOLAR_REF_170,170,-35.059334,147.351953,16.845382162317552,10
2652,AUS_SOLAR_REF_422,422,-35.405064,147.64961,0.0,6
2653,AUS_SOLAR_REF_117,117,-36.01137124,147.9646879,27.454649045062386,10
2655,AUS_SOLAR_REF_387,387,-35.356021,146.767674,34.27858994059556,11
2656,AUS_SOLAR_REF_387,387,-35.356021,146.767674,0.0,11
2658,AUS_SOLAR_REF_387,387,-35.356021,146.767674,30.69548212238725,11
2659,AUS_SOLAR_REF_387,387,-35.356021,146.767674,28.207994475713463,11
2660,AUS_SOLAR_REF_457,457,-35.773247,147.391271,35.67980826532636,3
2661,AUS_SOLAR_REF_170,170,-35.059334,147.351953,13.689386138487924,10
2663,AUS_SOLAR_REF_086,86,-35.227753,147.923797,39.938286898470416,4
2665,AUS_SOLAR_REF_040,40,-34.313241,146.841533,0.0,3
2666,AUS_SOLAR_REF_374,374,-34.487779,147.583811,0.0,5
2668,AUS_SOLAR_REF_499,499,-33.8645322,147.4605249,29.1714554258947,4
2669,AUS_SOLAR_REF_237,237,-33.814887,146.667476,0.0,2
2671,AUS_SOLAR_REF_499,499,-33.8645322,147.4605249,0.0,4
2672,AUS_SOLAR_REF_376,376,-32.844998,146.085138,56.383005286594496,4
2675,AUS_SOLAR_REF_255,255,-33.459192,145.479249,0.0,1
2678,AUS_SOLAR_REF_170,170,-35.059334,147.351953,0.0,10
2680,AUS_SOLAR_REF_285,285,-34.321422,145.914625,0.0,4
2681,AUS_SOLAR_REF_285,285,-34.321422,145.914625,34.35307957841204,4
2700,AUS_SOLAR_REF_194,194,-34.71006283,146.3021114,0.0,7
2701,AUS_SOLAR_REF_170,170,-35.059334,147.351953,33.28676059483145,10
2702,AUS_SOLAR_REF_170,170,-35.059334,147.351953,43.15663487533722,10
2703,AUS_SOLAR_REF_194,194,-34.71006283,146.3021114,13.662604602360412,7
2705,AUS_SOLAR_REF_194,194,-34.71006283,146.3021114,25.693178430749697,7
2706,AUS_SOLAR_REF_285,285,-34.321422,145.914625,27.64982247922411,4
2707,AUS_SOLAR_REF_285,285,-34.321422,145.914625,51.060112515509445,4
2708,AUS_SOLAR_REF_011,11,-36.09357335,147.0344634,13.552177595785682,16
2710,AUS_SOLAR_REF_203,203,-35.357619,144.984378,0.0,3
2711,AUS_SOLAR_REF_144,144,-34.257669,144.695233,0.0,2
2712,AUS_SOLAR_REF_073,73,-35.586342,145.52068,43.29990726780201,11
2713,AUS_SOLAR_REF_073,73,-35.586342,145.52068,0.0,11
2714,AUS_SOLAR_REF_073,73,-35.586342,145.52068,21.832241438367785,11
2715,AUS_SOLAR_REF_487,487,-34.329424,143.491656,0.0,3
2716,AUS_SOLAR_REF_073,73,-35.586342,145.52068,27.50818371718165,11
2717,AUS_SOLAR_REF_223,223,-34.243279,142.100896,17.25486232117559,21
2720,AUS_SOLAR_REF_375,375,-35.379935,148.383619,0.0,7
2721,AUS_SOLAR_REF_499,499,-33.8645322,147.4605249,34.65575857874923,4
2722,AUS_SOLAR_REF_086,86,-35.227753,147.923797,27.732634090961863,4
2725,AUS_SOLAR_REF_374,374,-34.487779,147.583811,26.12406940648604,5
2726,AUS_SOLAR_REF_173,173,-34.43967074,148.4641719,38.62770622162059,11
2727,AUS_SOLAR_REF_375,375,-35.379935,148.383619,44.006340482660605,7
2729,AUS_SOLAR_REF_086,86,-35.227753,147.923797,0.0,4
2730,AUS_SOLAR_REF_422,422,-35.405064,147.64961,44.231048493444575,6
2731,AUS_SOLAR_REF_425,425,-36.168997,144.728806,32.07912756025453,10
2732,AUS_SOLAR_REF_088,88,-35.767974,143.769445,38.53810716754614,10
2733,AUS_SOLAR_REF_466,466,-35.114021,143.792594,47.23458414406881,7
2734,AUS_SOLAR_REF_466,466,-35.114021,143.792594,3.614181165368936,7
2735,AUS_SOLAR_REF_293,293,-35.138155,143.346028,9.01533117564822,18
2736,AUS_SOLAR_REF_293,293,-35.138155,143.346028,19.483179932797285,18
2737,AUS_SOLAR_REF_056,56,-34.766049,142.820973,22.097414502368096,10
2738,AUS_SOLAR_REF_223,223,-34.243279,142.100896,14.920106233821585,21
2739,AUS_SOLAR_REF_223,223,-34.243279,142.100896,9.95177238654189,21
2745,AUS_SOLAR_REF_147,147,-33.692534,150.587962,21.906228632436203,28
2747,AUS_SOLAR_REF_147,147,-33.692534,150.587962,15.595451442756154,28
2748,AUS_SOLAR_REF_147,147,-33.692534,150.587962,19.95863897938307,28
2749,AUS_SOLAR_REF_147,147,-33.692534,150.587962,11.024769001188986,28
2750,AUS_SOLAR_REF_147,147,-33.692534,150.587962,12.244292360666318,28
2751,AUS_SOLAR_REF_051,51,-33.812636,151.214797,11.524321876058783,300
2752,AUS_SOLAR_REF_416,416,-34.147379,150.718007,27.43997387147759,23
2753,AUS_SOLAR_REF_147,147,-33.692534,150.587962,11.751822426092662,28
2754,AUS_SOLAR_REF_147,147,-33.692534,150.587962,21.56500111060952,28
2756,AUS_SOLAR_REF_103,103,-33.42581736,150.9487827,7.368009714478577,15
2757,AUS_SOLAR_REF_147,147,-33.692534,150.587962,19.162124022682978,28
2758,AUS_SOLAR_REF_147,147,-33.692534,150.587962,17.73331328215779,28
2759,AUS_SOLAR_REF_389,389,-33.783751,150.900547,13.86910409720965,88
2760,AUS_SOLAR_REF_389,389,-33.783751,150.900547,13.551565959092214,88
2761,AUS_SOLAR_REF_389,389,-33.783751,150.900547,7.496301479572585,88
2762,AUS_SOLAR_REF_389,389,-33.783751,150.900547,9.504473378871548,88
2763,AUS_SOLAR_REF_389,389,-33.783751,150.900547,5.99437029792306,88
2765,AUS_SOLAR_REF_389,389,-33.783751,150.900547,14.12953026945956,88
2766,AUS_SOLAR_REF_389,389,-33.783751,150.900547,6.267202786523452,88
2767,AUS_SOLAR_REF_389,389,-33.783751,150.900547,3.942380349430615,88
2768,AUS_SOLAR_REF_389,389,-33.783751,150.900547,5.657606702207106,88
2769,AUS_SOLAR_REF_389,389,-33.783751,150.900547,8.707146889907571,88
2770,AUS_SOLAR_REF_389,389,-33.783751,150.900547,10.4717175652435,88
2773,AUS_SOLAR_REF_147,147,-33.692534,150.587962,9.503056170163225,28
2774,AUS_SOLAR_REF_147,147,-33.692534,150.587962,6.373312367732089,28
2775,AUS_SOLAR_REF_103,103,-33.42581736,150.9487827,0.0,15
2776,AUS_SOLAR_REF_147,147,-33.692534,150.587962,4.805163258900495,28
2777,AUS_SOLAR_REF_147,147,-33.692534,150.587962,0.0,28
2778,AUS_SOLAR_REF_147,147,-33.692534,150.587962,12.15490075407982,28
2779,AUS_SOLAR_REF_147,147,-33.692534,150.587962,14.691264505978094,28
2780,AUS_SOLAR_REF_147,147,-33.692534,150.587962,22.99371568093399,28
2782,AUS_SOLAR_REF_147,147,-33.692534,150.587962,23.55580930588198,28
2783,AUS_SOLAR_REF_147,147,-33.692534,150.587962,17.71328531552356,28
2784,AUS_SOLAR_REF_147,147,-33.692534,150.587962,20.505665844144804,28
2785,AUS_SOLAR_REF_381,381,-33.44813394,150.2051736,28.93400895190185,24
2786,AUS_SOLAR_REF_381,381,-33.44813394,150.2051736,15.656575052488051,24
2787,AUS_SOLAR_REF_434,434,-34.06024,150.153221,0.0,9
2790,AUS_SOLAR_REF_381,381,-33.44813394,150.2051736,0.0,24
2791,AUS_SOLAR_REF_094,94,-33.820797,149.474401,40.11334491350705,10
2792,AUS_SOLAR_REF_413,413,-33.783955,148.90873,26.335392174308005,8
2793,AUS_SOLAR_REF_413,413,-33.783955,148.90873,0.0,8
2794,AUS_SOLAR_REF_413,413,-33.783955,148.90873,29.90930173425279,8
2795,AUS_SOLAR_REF_094,94,-33.820797,149.474401,0.0,10
2797,AUS_SOLAR_REF_413,413,-33.783955,148.90873,20.436823889932207,8
2798,AUS_SOLAR_REF_014,14,-33.233929,149.116263,25.772570743853763,12
2799,AUS_SOLAR_REF_094,94,-33.820797,149.474401,35.96308349643843,10
2800,AUS_SOLAR_REF_014,14,-33.233929,149.116263,0.0,12
2803,AUS_SOLAR_REF_173,173,-34.43967074,148.4641719,29.925027249686664,11
2804,AUS_SOLAR_REF_320,320,-33.539564,148.633991,0.0,6
2805,AUS_SOLAR_REF_320,320,-33.539564,148.633991,26.72199561661725,6
2806,AUS_SOLAR_REF_320,320,-33.539564,148.633991,33.9729733126126,6
2807,AUS_SOLAR_REF_413,413,-33.783955,148.90873,47.59858685755747,8
2808,AUS_SOLAR_REF_413,413,-33.783955,148.90873,24.90901994608219,8
2809,AUS_SOLAR_REF_413,413,-33.783955,148.90873,56.88736686611993,8
2810,AUS_SOLAR_REF_121,121,-33.476768,147.811688,54.44340134240911,3
2817,AUS_SOLAR_REF_344,344,-31.42558954,148.4918433,31.88130771757548,7
2818,AUS_SOLAR_REF_100,100,-32.553282,148.989227,23.70434189701735,6
2820,AUS_SOLAR_REF_100,100,-32.553282,148.989227,0.0,6
2821,AUS_SOLAR_REF_175,175,-32.07687,147.838499,36.09481482695875,4
2822,AUS_SOLAR_REF_373,373,-32.24224,148.657282,28.723646690077995,7
2823,AUS_SOLAR_REF_175,175,-32.07687,147.838499,0.0,4
2824,AUS_SOLAR_REF_303,303,-31.373201,147.785831,0.0,5
2825,AUS_SOLAR_REF_461,461,-31.934883,147.30573,0.0,7
2826,AUS_SOLAR_REF_461,461,-31.934883,147.30573,21.915592123239755,7
2827,AUS_SOLAR_REF_344,344,-31.42558954,148.4918433,28.855011132636164,7
2828,AUS_SOLAR_REF_344,344,-31.42558954,148.4918433,0.0,7
2829,AUS_SOLAR_REF_395,395,-30.766245,148.261265,0.0,7
2830,AUS_SOLAR_REF_373,373,-32.24224,148.657282,0.0,7
2831,AUS_SOLAR_REF_083,83,-31.927892,146.615174,0.0,7
2832,AUS_SOLAR_REF_496,496,-29.958521,147.983033,0.0,5
2833,AUS_SOLAR_REF_496,496,-29.958521,147.983033,76.73739381905041,5
2834,AUS_SOLAR_REF_496,496,-29.958521,147.983033,56.91927448499864,5
2835,AUS_SOLAR_REF_261,261,-31.551822,145.406579,0.0,2
2836,AUS_SOLAR_REF_313,313,-31.498123,143.270562,0.0,1
2838,AUS_SOLAR_REF_150,150,-29.60129298,147.0599838,49.98592960386541,5
2839,AUS_SOLAR_REF_150,150,-29.60129298,147.0599838,0.0,5
2840,AUS_SOLAR_REF_049,49,-30.205908,145.251371,0.0,3
2842,AUS_SOLAR_REF_230,230,-31.44646535,149.2810155,17.710616295365575,14
2843,AUS_SOLAR_REF_483,483,-32.280785,149.45909,58.79292136157055,5
2844,AUS_SOLAR_REF_483,483,-32.280785,149.45909,42.43448380694387,5
2845,AUS_SOLAR_REF_381,381,-33.44813394,150.2051736,18.73444015223673,24
2846,AUS_SOLAR_REF_125,125,-32.708935,150.059088,40.81693715802737,4
2847,AUS_SOLAR_REF_381,381,-33.44813394,150.2051736,26.57249136751907,24
2848,AUS_SOLAR_REF_125,125,-32.708935,150.059088,23.82346208098943,4
2849,AUS_SOLAR_REF_125,125,-32.708935,150.059088,0.0,4
2850,AUS_SOLAR_REF_232,232,-32.685033,149.602925,0.0,1
2852,AUS_SOLAR_REF_483,483,-32.280785,149.45909,0.0,5
2864,AUS_SOLAR_REF_320,320,-33.539564,148.633991,24.642959069836632,6
2865,AUS_SOLAR_REF_320,320,-33.539564,148.633991,36.58893597749202,6
2866,AUS_SOLAR_REF_014,14,-33.233929,149.116263,34.429233797832545,12
2867,AUS_SOLAR_REF_100,100,-32.553282,148.989227,36.43623656929121,6
2868,AUS_SOLAR_REF_100,100,-32.553282,148.989227,39.81770208813619,6
2869,AUS_SOLAR_REF_430,430,-33.035496,148.16819,51.29097426739771,5
2870,AUS_SOLAR_REF_430,430,-33.035496,148.16819,0.0,5
2871,AUS_SOLAR_REF_121,121,-33.476768,147.811688,0.0,3
2873,AUS_SOLAR_REF_461,461,-31.934883,147.30573,37.47200807001016,7
2874,AUS_SOLAR_REF_491,491,-32.915604,147.603587,33.60415072619762,6
2875,AUS_SOLAR_REF_491,491,-32.915604,147.603587,0.0,6
2876,AUS_SOLAR_REF_491,491,-32.915604,147.603587,32.90871207292804,6
2877,AUS_SOLAR_REF_376,376,-32.844998,146.085138,0.0,4
2878,AUS_SOLAR_REF_294,294,-32.823221,144.495401,0.0,2
2879,AUS_SOLAR_REF_393,393,-32.366157,142.666608,0.0,4
2880,AUS_SOLAR_REF_066,66,-30.170441,142.203381,0.0,3
2890,AUS_SOLAR_REF_125,125,-32.708935,150.059088,16.19508946574962,4
2891,AUS_SOLAR_REF_051,51,-33.812636,151.214797,6.267323934001552,300
2898,AUS_SOLAR_REF_149,149,-31.55247,159.081217,0.0,1
2899,AUS_SOLAR_REF_011,11,-36.09357335,147.0344634,11.776271628229834,16
2900,AUS_SOLAR_REF_032,32,-35.275863,149.113796,16.819904494291336,60
2901,AUS_SOLAR_REF_032,32,-35.275863,149.113796,16.722275877505385,60
2902,AUS_SOLAR_REF_032,32,-35.275863,149.113796,12.927701932154813,60
2903,AUS_SOLAR_REF_032,32,-35.275863,149.113796,14.521147682529984,60
2904,AUS_SOLAR_REF_032,32,-35.275863,149.113796,14.914440509656728,60
2905,AUS_SOLAR_REF_032,32,-35.275863,149.113796,17.22651422699129,60
2906,AUS_SOLAR_REF_032,32,-35.275863,149.113796,20.25662669551861,60
2911,AUS_SOLAR_REF_032,32,-35.275863,149.113796,6.672389541146626,60
2912,AUS_SOLAR_REF_032,32,-35.275863,149.113796,11.529479558209086,60
2913,AUS_SOLAR_REF_032,32,-35.275863,149.113796,8.474794049127647,60
2914,AUS_SOLAR_REF_032,32,-35.275863,149.113796,10.870162749563656,60
3000,AUS_SOLAR_REF_229,229,-37.829752,145.049415,7.610457797791896,160
3001,AUS_SOLAR_REF_229,229,-37.829752,145.049415,7.610457797791896,160
3002,AUS_SOLAR_REF_229,229,-37.829752,145.049415,7.610457797791896,160
3003,AUS_SOLAR_REF_229,229,-37.829752,145.049415,11.27681526497294,160
3004,AUS_SOLAR_REF_229,229,-37.829752,145.049415,7.610457797791896,160
3005,AUS_SOLAR_REF_229,229,-37.829752,145.049415,10.954717591895472,160
3006,AUS_SOLAR_REF_229,229,-37.829752,145.049415,9.295270933083444,160
3008,AUS_SOLAR_REF_229,229,-37.829752,145.049415,11.375785849483377,160
3010,AUS_SOLAR_REF_229,229,-37.829752,145.049415,10.462436349666456,160
3011,AUS_SOLAR_REF_030,30,-37.743361,144.796693,14.23294235353918,69
3012,AUS_SOLAR_REF_030,30,-37.743361,144.796693,10.065793750662912,69
3013,AUS_SOLAR_REF_030,30,-37.743361,144.796693,12.886745164637093,69
3015,AUS_SOLAR_REF_030,30,-37.743361,144.796693,14.056039583913694,69
3016,AUS_SOLAR_REF_030,30,-37.743361,144.796693,16.80218543901686,69
3018,AUS_SOLAR_REF_030,30,-37.743361,144.796693,13.257987359487224,69
3019,AUS_SOLAR_REF_030,30,-37.743361,144.796693,7.84354992441104,69
3020,AUS_SOLAR_REF_030,30,-37.743361,144.796693,5.2664138661060935,69
3021,AUS_SOLAR_REF_030,30,-37.743361,144.796693,0.0,69
3022,AUS_SOLAR_REF_030,30,-37.743361,144.796693,5.843809611170022,69
3023,AUS_SOLAR_REF_030,30,-37.743361,144.796693,4.720828761995877,69
3024,AUS_SOLAR_REF_030,30,-37.743361,144.796693,16.3090545706308,69
3025,AUS_SOLAR_REF_030,30,-37.743361,144.796693,11.293108863443049,69
3026,AUS_SOLAR_REF_030,30,-37.743361,144.796693,9.905886334470544,69
3027,AUS_SOLAR_REF_030,30,-37.743361,144.796693,14.453905074317596,69
3028,AUS_SOLAR_REF_030,30,-37.743361,144.796693,14.779077819562422,69
3029,AUS_SOLAR_REF_030,30,-37.743361,144.796693,14.49606175899826,69
3030,AUS_SOLAR_REF_030,30,-37.743361,144.796693,25.74368232860813,69
3031,AUS_SOLAR_REF_030,30,-37.743361,144.796693,15.033448143339234,69
3032,AUS_SOLAR_REF_030,30,-37.743361,144.796693,11.681211142826072,69
3033,AUS_SOLAR_REF_030,30,-37.743361,144.796693,6.76967306150243,69
3034,AUS_SOLAR_REF_030,30,-37.743361,144.796693,7.509255326201367,69
3036,AUS_SOLAR_REF_030,30,-37.743361,144.796693,5.099663829922692,69
3037,AUS_SOLAR_REF_030,30,-37.743361,144.796693,3.570846856235787,69
3038,AUS_SOLAR_REF_030,30,-37.743361,144.796693,5.799941776149928,69
3039,AUS_SOLAR_REF_030,30,-37.743361,144.796693,14.24657413313938,69
3040,AUS_SOLAR_REF_030,30,-37.743361,144.796693,11.788468103236482,69
3041,AUS_SOLAR_REF_030,30,-37.743361,144.796693,12.07397646093761,69
3042,AUS_SOLAR_REF_030,30,-37.743361,144.796693,7.924251648234065,69
3043,AUS_SOLAR_REF_030,30,-37.743361,144.796693,11.668678616778864,69
3044,AUS_SOLAR_REF_030,30,-37.743361,144.796693,15.561849775222882,69
3045,AUS_SOLAR_REF_030,30,-37.743361,144.796693,8.788920061477578,69
3046,AUS_SOLAR_REF_030,30,-37.743361,144.796693,15.132730070650013,69
3047,AUS_SOLAR_REF_030,30,-37.743361,144.796693,16.35602248864622,69
3048,AUS_SOLAR_REF_030,30,-37.743361,144.796693,17.23465805479223,69
3049,AUS_SOLAR_REF_030,30,-37.743361,144.796693,12.826216158864131,69
3050,AUS_SOLAR_REF_229,229,-37.829752,145.049415,10.90149535175034,160
3051,AUS_SOLAR_REF_229,229,-37.829752,145.049415,12.18744204501838,160
3052,AUS_SOLAR_REF_229,229,-37.829752,145.049415,12.039132703451031,160
3053,AUS_SOLAR_REF_229,229,-37.829752,145.049415,9.692619722792031,160
3054,AUS_SOLAR_REF_229,229,-37.829752,145.049415,10.28350427841196,160
