postcode,lat,long,cluster,solar_ref_id,ref_lat,ref_long,distance_km
5460,-34.312427,138.517968,456,AUS_SOLAR_REF_456,-34.095314,138.444457,25.443447478804263
5460,-34.312427,138.517968,456,AUS_SOLAR_REF_456,-34.095314,138.444457,25.443447478804263
5460,-34.312427,138.517968,456,AUS_SOLAR_REF_456,-34.095314,138.444457,25.443447478804263
5460,-34.312427,138.517968,456,AUS_SOLAR_REF_456,-34.095314,138.444457,25.443447478804263
5461,-34.095314,138.444457,456,AUS_SOLAR_REF_456,-34.095314,138.444457,0.0
5461,-34.095314,138.444457,456,AUS_SOLAR_REF_456,-34.095314,138.444457,0.0
5461,-34.095314,138.444457,456,AUS_SOLAR_REF_456,-34.095314,138.444457,0.0
5461,-34.095314,138.444457,456,AUS_SOLAR_REF_456,-34.095314,138.444457,0.0
5461,-34.095314,138.444457,456,AUS_SOLAR_REF_456,-34.095314,138.444457,0.0
5461,-34.095314,138.444457,456,AUS_SOLAR_REF_456,-34.095314,138.444457,0.0
5461,-34.095314,138.444457,456,AUS_SOLAR_REF_456,-34.095314,138.444457,0.0
5461,-34.095314,138.444457,456,AUS_SOLAR_REF_456,-34.095314,138.444457,0.0
5461,-34.095314,138.444457,456,AUS_SOLAR_REF_456,-34.095314,138.444457,0.0
5461,-34.095314,138.444457,456,AUS_SOLAR_REF_456,-34.095314,138.444457,0.0
5461,-34.095314,138.444457,456,AUS_SOLAR_REF_456,-34.095314,138.444457,0.0
5461,-34.095314,138.444457,456,AUS_SOLAR_REF_456,-34.095314,138.444457,0.0
5461,-34.095314,138.444457,456,AUS_SOLAR_REF_456,-34.095314,138.444457,0.0
5462,-33.896378,138.43015,105,AUS_SOLAR_REF_105,-33.802932,138.582681,19.85561995671645
5464,-33.676424,138.39411,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,21.249637037491198
5464,-33.676424,138.39411,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,21.249637037491198
5464,-33.676424,138.39411,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,21.249637037491198
5464,-33.676424,138.39411,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,21.249637037491198
5464,-33.676424,138.39411,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,21.249637037491198
5464,-33.676424,138.39411,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,21.249637037491198
5464,-33.676424,138.39411,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,21.249637037491198
5464,-33.676424,138.39411,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,21.249637037491198
5470,-33.575379,138.482681,105,AUS_SOLAR_REF_105,-33.802932,138.582681,27.58977911790301
5471,-33.47611,138.424322,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,27.112243385405932
5472,-33.387234,138.410287,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,32.31916779522553
5473,-33.257131,138.351282,189,AUS_SOLAR_REF_189,-33.187701,138.2130413,17.171314701723897
5480,-33.125751,138.319834,189,AUS_SOLAR_REF_189,-33.187701,138.2130413,13.704110201330083
5480,-33.125751,138.319834,189,AUS_SOLAR_REF_189,-33.187701,138.2130413,13.704110201330083
5480,-33.125751,138.319834,189,AUS_SOLAR_REF_189,-33.187701,138.2130413,13.704110201330083
5481,-33.012446,138.239719,189,AUS_SOLAR_REF_189,-33.187701,138.2130413,19.677396350811485
5481,-33.012446,138.239719,189,AUS_SOLAR_REF_189,-33.187701,138.2130413,19.677396350811485
5481,-33.012446,138.239719,189,AUS_SOLAR_REF_189,-33.187701,138.2130413,19.677396350811485
5481,-33.012446,138.239719,189,AUS_SOLAR_REF_189,-33.187701,138.2130413,19.677396350811485
5482,-32.842201,138.357347,189,AUS_SOLAR_REF_189,-33.187701,138.2130413,41.56122012443504
5482,-32.842201,138.357347,189,AUS_SOLAR_REF_189,-33.187701,138.2130413,41.56122012443504
5483,-32.8863,138.12371,189,AUS_SOLAR_REF_189,-33.187701,138.2130413,34.894036685938836
5485,-32.546383,138.207041,403,AUS_SOLAR_REF_403,-32.180856,138.1056,42.10694901475761
5490,-33.169137,138.482155,189,AUS_SOLAR_REF_189,-33.187701,138.2130413,29.942608638687677
5490,-33.11839117,138.4825167,189,AUS_SOLAR_REF_189,-33.187701,138.2130413,30.885307440884578
5490,-33.15461443,138.3910467,189,AUS_SOLAR_REF_189,-33.187701,138.2130413,20.097022393873274
5491,-33.194457,138.643794,259,AUS_SOLAR_REF_259,-33.15446058,138.7023315,7.869541879132377
5491,-33.15446058,138.7023315,259,AUS_SOLAR_REF_259,-33.15446058,138.7023315,0.0
5491,-33.34802531,138.5410718,259,AUS_SOLAR_REF_259,-33.15446058,138.7023315,27.9649505112821
5491,-33.27950873,138.5941671,259,AUS_SOLAR_REF_259,-33.15446058,138.7023315,18.352492153529376
5491,-33.04257479,138.5255483,259,AUS_SOLAR_REF_259,-33.15446058,138.7023315,23.222815547254562
5491,-33.194457,138.643794,259,AUS_SOLAR_REF_259,-33.15446058,138.7023315,7.869541879132377
5491,-33.30647586,138.4941508,259,AUS_SOLAR_REF_259,-33.15446058,138.7023315,28.613003164065287
5493,-33.015031,138.746595,259,AUS_SOLAR_REF_259,-33.15446058,138.7023315,16.23784897292475
5495,-32.88219,137.946255,27,AUS_SOLAR_REF_027,-32.69008918,137.7541107,30.158958821956826
5495,-33.1547861,138.0351807,189,AUS_SOLAR_REF_189,-33.187701,138.2130413,20.077744212231472
5495,-32.88219,137.946255,27,AUS_SOLAR_REF_027,-32.69008918,137.7541107,30.158958821956826
5495,-32.88219,137.946255,27,AUS_SOLAR_REF_027,-32.69008918,137.7541107,30.158958821956826
5495,-32.88219,137.946255,27,AUS_SOLAR_REF_027,-32.69008918,137.7541107,30.158958821956826
5495,-32.88219,137.946255,27,AUS_SOLAR_REF_027,-32.69008918,137.7541107,30.158958821956826
5495,-33.10214154,138.0327999,189,AUS_SOLAR_REF_189,-33.187701,138.2130413,22.146484410106954
5501,-34.595073,138.547998,275,AUS_SOLAR_REF_275,-34.641267,138.636537,11.085027188707786
5501,-34.595073,138.547998,275,AUS_SOLAR_REF_275,-34.641267,138.636537,11.085027188707786
5501,-34.595073,138.547998,275,AUS_SOLAR_REF_275,-34.641267,138.636537,11.085027188707786
5501,-34.595073,138.547998,275,AUS_SOLAR_REF_275,-34.641267,138.636537,11.085027188707786
